
False negative test rate,Tracing efficiency,N_infected_done,N_recovered,Reff
0.0,0.0,132985.95,100000.0,1.3298595000000002
0.02,0.0,134218.95000000004,100000.0,1.3421895
0.04,0.0,135433.40000000002,100000.0,1.3543339999999997
0.06,0.0,136498.95,100000.0,1.3649895
0.08,0.0,137483.34999999998,100000.0,1.3748334999999996
0.1,0.0,138729.45,100000.0,1.3872944999999997
0.12000000000000001,0.0,139838.35,100000.0,1.3983835
0.14,0.0,141139.55000000002,100000.0,1.4113955000000002
0.16,0.0,142378.65,100000.0,1.4237864999999996
0.18,0.0,143337.15,100000.0,1.4333714999999998
0.19999999999999998,0.0,144088.95,100000.0,1.4408895
0.21999999999999997,0.0,145474.65,100000.0,1.4547465000000002
0.23999999999999996,0.0,146615.55,100000.0,1.4661555000000004
0.25999999999999995,0.0,147812.19999999998,100000.0,1.478122
0.27999999999999997,0.0,148955.50000000003,100000.0,1.4895549999999997
0.3,0.0,150070.99999999997,100000.0,1.5007099999999998
0.32,0.0,151370.15,100000.0,1.5137015
0.34,0.0,152523.15,100000.0,1.5252315
0.36000000000000004,0.0,153465.49999999997,100000.0,1.5346549999999999
0.38000000000000006,0.0,154675.89999999997,100000.0,1.5467590000000002
0.4000000000000001,0.0,155796.19999999998,100000.0,1.5579619999999998
0.4200000000000001,0.0,156798.65000000002,100000.0,1.5679865
0.4400000000000001,0.0,158072.15,100000.0,1.5807214999999997
0.46000000000000013,0.0,159362.59999999998,100000.0,1.5936259999999998
0.48000000000000015,0.0,160562.55,100000.0,1.6056255
0.5000000000000001,0.0,161390.25,100000.0,1.6139024999999998
0.5200000000000001,0.0,162770.45,100000.0,1.6277044999999997
0.5400000000000001,0.0,163799.69999999998,100000.0,1.6379970000000004
0.5600000000000002,0.0,164956.3,100000.0,1.6495630000000001
0.5800000000000002,0.0,165886.15,100000.0,1.6588615000000002
0.6000000000000002,0.0,167162.0,100000.0,1.6716199999999999
0.6200000000000002,0.0,168625.15,100000.0,1.6862515
0.6400000000000002,0.0,169409.95,100000.0,1.6940994999999999
0.6600000000000003,0.0,170406.3,100000.0,1.704063
0.6800000000000003,0.0,171747.7,100000.0,1.717477
0.7000000000000003,0.0,172875.50000000003,100000.0,1.728755
0.7200000000000003,0.0,173728.25000000003,100000.0,1.7372824999999998
0.7400000000000003,0.0,175283.64999999997,100000.0,1.6648625000000006
0.7600000000000003,0.0,176402.94999999998,100000.0,1.7640295
0.7800000000000004,0.0,177309.30000000002,100000.0,1.7730929999999998
0.8000000000000004,0.0,178656.74999999997,100000.0,1.7865675
0.8200000000000004,0.0,179650.55,100000.0,1.7965054999999999
0.8400000000000004,0.0,180620.90000000002,100000.0,1.8062090000000004
0.8600000000000004,0.0,181791.35,100000.0,1.8179135
0.8800000000000004,0.0,182970.95,100000.0,1.8297095
0.9000000000000005,0.0,184513.69999999992,100000.0,1.8451369999999994
0.9200000000000005,0.0,185342.95000000004,100000.0,1.8534295
0.9400000000000005,0.0,186378.75,100000.0,1.8637875000000006
0.9600000000000005,0.0,187562.14999999997,100000.0,1.8756215
0.9800000000000005,0.0,188592.75000000006,100000.0,1.8859275
1.0,0.0,189933.3,100000.0,1.8993330000000002
