
False negative test rate,Tracing efficiency,N_infected_done,N_recovered,Reff
1.0,0.0,285000.25,95000.0,2.7069794999999996
1.0,0.02,285022.35000000003,100000.0,2.8502235000000002
1.0,0.04,284771.14999999997,100000.0,2.7055655
1.0,0.06,284832.2,100000.0,2.8483220000000005
1.0,0.08,284913.54999999993,100000.0,2.8491355
1.0,0.1,284630.85,100000.0,2.8463084999999997
1.0,0.12000000000000001,285020.15,100000.0,2.8502015000000003
1.0,0.14,284881.85000000003,100000.0,2.8488185
1.0,0.16,284993.4,100000.0,2.849934
1.0,0.18,285107.2,100000.0,2.8510719999999994
1.0,0.19999999999999998,284606.55,100000.0,2.8460655000000004
1.0,0.21999999999999997,284692.65,100000.0,2.8469265000000004
1.0,0.23999999999999996,284656.5,100000.0,2.8465650000000005
1.0,0.25999999999999995,284535.7,100000.0,2.845357
1.0,0.27999999999999997,284888.95,100000.0,2.8488895
1.0,0.3,284983.50000000006,100000.0,2.70718
1.0,0.32,284788.3500000001,100000.0,2.8478835000000005
1.0,0.34,284680.35000000003,100000.0,2.8468035000000005
1.0,0.36000000000000004,285016.55,100000.0,2.8501655
1.0,0.38000000000000006,285107.25000000006,100000.0,2.8510725000000003
1.0,0.4000000000000001,285010.85000000003,100000.0,2.8501085
1.0,0.4200000000000001,284840.95,100000.0,2.8484095
1.0,0.4400000000000001,284830.19999999995,100000.0,2.848301999999999
1.0,0.46000000000000013,284962.15,100000.0,2.8496215
1.0,0.48000000000000015,285167.60000000003,100000.0,2.851676
1.0,0.5000000000000001,285215.55,100000.0,2.8521555
1.0,0.5200000000000001,284762.89999999997,100000.0,2.7054700000000005
1.0,0.5400000000000001,284925.0,100000.0,2.84925
1.0,0.5600000000000002,284642.4,100000.0,2.846424
1.0,0.5800000000000002,284869.94999999995,100000.0,2.8486995
1.0,0.6000000000000002,284707.9,100000.0,2.847079
1.0,0.6200000000000002,284694.45,100000.0,2.8469444999999993
1.0,0.6400000000000002,284751.64999999997,100000.0,2.8475165000000002
1.0,0.6600000000000003,284965.0,100000.0,2.84965
1.0,0.6800000000000003,284725.95,100000.0,2.8472595
1.0,0.7000000000000003,284647.39999999997,100000.0,2.8464739999999993
1.0,0.7200000000000003,284676.5,100000.0,2.846765
1.0,0.7400000000000003,284994.69999999995,100000.0,2.8499470000000002
1.0,0.7600000000000003,284619.39999999997,100000.0,2.8461939999999997
1.0,0.7800000000000004,284961.20000000007,100000.0,2.849612000000001
1.0,0.8000000000000004,285074.10000000003,100000.0,2.850741
1.0,0.8200000000000004,285193.1,100000.0,2.8519310000000004
1.0,0.8400000000000004,284789.75,100000.0,2.8478975
1.0,0.8600000000000004,284855.4,100000.0,2.848554000000001
1.0,0.8800000000000004,284582.75,100000.0,2.8458275000000004
1.0,0.9000000000000005,284758.8,100000.0,2.847588
1.0,0.9200000000000005,284876.4,100000.0,2.848764
1.0,0.9400000000000005,284685.35,100000.0,2.8468535000000004
1.0,0.9600000000000005,285031.9,100000.0,2.850319
1.0,0.9800000000000005,285162.0,100000.0,2.8516199999999996
