
False negative test rate,Tracing efficiency,N_infected_done,N_recovered,Reff
0.0,0.0,133002.55,100000.0,1.3300254999999999
0.0,0.02,132182.45,100000.0,1.3218245
0.0,0.04,131735.2,100000.0,1.317352
0.0,0.06,131301.40000000002,100000.0,1.3130140000000001
0.0,0.08,130429.35,100000.0,1.3042935000000002
0.0,0.1,129896.55,100000.0,1.2989655
0.0,0.12000000000000001,129346.95000000004,100000.0,1.2934695000000003
0.0,0.14,128580.45,100000.0,1.221431
0.0,0.16,127733.25,100000.0,1.2773324999999998
0.0,0.18,127219.2,100000.0,1.2721919999999995
0.0,0.19999999999999998,126475.40000000002,100000.0,1.2647539999999997
0.0,0.21999999999999997,125653.25000000003,100000.0,1.2565325
0.0,0.23999999999999996,125078.39999999997,100000.0,1.250784
0.0,0.25999999999999995,124585.24999999997,100000.0,1.2458525
0.0,0.27999999999999997,123753.4,100000.0,1.2375339999999997
0.0,0.3,123212.79999999999,100000.0,1.232128
0.0,0.32,122539.34999999999,100000.0,1.2253935
0.0,0.34,121801.90000000001,100000.0,1.2180190000000002
0.0,0.36000000000000004,121094.75,100000.0,1.2109475
0.0,0.38000000000000006,120619.7,100000.0,1.206197
0.0,0.4000000000000001,119677.65,100000.0,1.1967765
0.0,0.4200000000000001,119139.90000000001,100000.0,1.1913989999999999
0.0,0.4400000000000001,118441.65,100000.0,1.1844165
0.0,0.46000000000000013,117784.25000000001,100000.0,1.1778425
0.0,0.48000000000000015,117034.40000000001,100000.0,1.170344
0.0,0.5000000000000001,116393.19999999998,100000.0,1.1639319999999997
0.0,0.5200000000000001,115613.80000000002,100000.0,1.156138
0.0,0.5400000000000001,114868.05,100000.0,1.1486805000000002
0.0,0.5600000000000002,114249.75,100000.0,1.1424975
0.0,0.5800000000000002,113351.34999999999,100000.0,1.1335135
0.0,0.6000000000000002,112826.15000000002,100000.0,1.1282614999999998
0.0,0.6200000000000002,112062.5,100000.0,1.1206250000000002
0.0,0.6400000000000002,111405.25,100000.0,1.1140525000000001
0.0,0.6600000000000003,110708.75,100000.0,1.1070875
0.0,0.6800000000000003,109821.90000000002,100000.0,1.0982190000000003
0.0,0.7000000000000003,109112.20000000001,100000.0,1.091122
0.0,0.7200000000000003,108268.4,100000.0,1.082684
0.0,0.7400000000000003,107645.2,100000.0,1.076452
0.0,0.7600000000000003,106714.9,100000.0,1.067149
0.0,0.7800000000000004,106284.65,100000.0,1.0628464999999998
0.0,0.8000000000000004,105583.35,100000.0,1.0558335
0.0,0.8200000000000004,104628.75,100000.0,1.0462874999999998
0.0,0.8400000000000004,103872.59999999999,100000.0,1.0387260000000003
0.0,0.8600000000000004,103119.79999999997,100000.0,1.0311979999999998
0.0,0.8800000000000004,92704.7,90611.65,1.0182961122520597
0.0,0.9000000000000005,77785.55,76596.75,1.0070467227216326
0.0,0.9200000000000005,80552.2,79958.55,1.002955769017412
0.0,0.9400000000000005,42519.2,42486.65,0.9935366969445083
0.0,0.9600000000000005,13057.95,13157.95,0.983774457469183
0.0,0.9800000000000005,8622.9,8722.9,0.9788267544201712
