
False negative test rate,Tracing efficiency,N_infected_done,N_recovered,Reff
0.0,0.0,133052.49999999997,100000.0,1.3305250000000002
0.0,0.02,132783.5,100000.0,1.327835
0.0,0.04,132236.45,100000.0,1.3223645
0.0,0.06,132221.05000000002,100000.0,1.3222105
0.0,0.08,132143.95,100000.0,1.3214395
0.0,0.1,131656.80000000002,100000.0,1.316568
0.0,0.12000000000000001,131465.24999999997,100000.0,1.3146525
0.0,0.14,130938.2,100000.0,1.3093819999999998
0.0,0.16,130992.75000000001,100000.0,1.3099275
0.0,0.18,130826.50000000003,100000.0,1.3082649999999998
0.0,0.19999999999999998,130338.75,100000.0,1.3033875
0.0,0.21999999999999997,130305.5,100000.0,1.303055
0.0,0.23999999999999996,129886.4,100000.0,1.298864
0.0,0.25999999999999995,129631.09999999999,100000.0,1.2963109999999998
0.0,0.27999999999999997,129283.29999999999,100000.0,1.292833
0.0,0.3,129213.75,100000.0,1.2921375000000002
0.0,0.32,128907.50000000001,100000.0,1.2890750000000002
0.0,0.34,128627.34999999999,100000.0,1.2862734999999998
0.0,0.36000000000000004,128335.55000000002,100000.0,1.2833555
0.0,0.38000000000000006,128130.95,100000.0,1.2813095
0.0,0.4000000000000001,127746.5,100000.0,1.2774649999999999
0.0,0.4200000000000001,127457.35,100000.0,1.2745735000000002
0.0,0.4400000000000001,127430.19999999998,100000.0,1.2743019999999998
0.0,0.46000000000000013,127084.09999999999,100000.0,1.2708410000000003
0.0,0.48000000000000015,126627.25,100000.0,1.2662725000000001
0.0,0.5000000000000001,126556.95,100000.0,1.2655695
0.0,0.5200000000000001,126175.4,100000.0,1.2617540000000003
0.0,0.5400000000000001,125682.09999999999,100000.0,1.2568210000000002
0.0,0.5600000000000002,125612.50000000001,100000.0,1.2561249999999997
0.0,0.5800000000000002,125098.0,100000.0,1.25098
0.0,0.6000000000000002,124773.79999999997,100000.0,1.247738
0.0,0.6200000000000002,124829.54999999999,100000.0,1.2482954999999998
0.0,0.6400000000000002,124579.7,100000.0,1.245797
0.0,0.6600000000000003,124005.15,100000.0,1.2400515
0.0,0.6800000000000003,123953.8,100000.0,1.239538
0.0,0.7000000000000003,123776.8,100000.0,1.237768
0.0,0.7200000000000003,123385.7,100000.0,1.1723510000000001
0.0,0.7400000000000003,122996.04999999999,100000.0,1.2299605000000002
0.0,0.7600000000000003,122924.3,100000.0,1.2292429999999999
0.0,0.7800000000000004,122529.30000000002,100000.0,1.225293
0.0,0.8000000000000004,122252.09999999999,100000.0,1.2225210000000002
0.0,0.8200000000000004,121980.34999999999,100000.0,1.2198035
0.0,0.8400000000000004,121764.5,100000.0,1.217645
0.0,0.8600000000000004,121307.5,100000.0,1.2130750000000001
0.0,0.8800000000000004,120923.90000000001,100000.0,1.2092389999999997
0.0,0.9000000000000005,120980.95000000001,100000.0,1.2098095
0.0,0.9200000000000005,120686.40000000002,100000.0,1.206864
0.0,0.9400000000000005,120307.55,100000.0,1.2030755000000002
0.0,0.9600000000000005,119759.35,100000.0,1.1975935
0.0,0.9800000000000005,119692.05,100000.0,1.1969205
