False negative test rate,Tracing efficiency,ReffMean,N_infected_done,N_recovered,ReffStd,ReffTheoretical,N_traced
0.0,0.0,1.3530261562982444,134508.914,98804.194,0.0025693941667684,1.3609466058462558,0.0
0.0,0.02,1.3498986285873564,133917.226,98606.826,0.0025059016396518567,1.3585992756058007,275.51599999999996
0.0,0.04,1.3450851203608063,133273.21800000005,98408.044,0.0026929510705538335,1.3565706938823812,551.2260000000001
0.0,0.06,1.3431379345342103,133268.87000000002,98607.198,0.002415340646075056,1.354342073200035,831.082
0.0,0.08,1.3430257083579176,133559.762,99004.544,0.002288635190447366,1.3521859442208688,1118.184
0.0,0.1,1.33040113029168,131303.18,97612.50200000001,0.003704261730430859,1.3500156088156556,1382.264
0.0,0.12,1.3349843676661717,132659.85799999998,98804.574,0.0025497045368241484,1.347740812105062,1681.738
0.0,0.14,1.324662478522517,130503.11800000002,97412.558,0.00382710769232914,1.3453918797350988,1939.016
0.0,0.16,1.331057074108478,132391.268,99003.898,0.0021629120194804337,1.3429824413672586,2257.58
0.0,0.18,1.3225587019281335,131186.81800000003,98406.724,0.003395620181385637,1.3409821123959023,2534.44
0.0,0.1999999999999999,1.3224353476457265,131208.75600000002,98606.214,0.0022998549955009647,1.3387721828301733,2829.5100000000007
0.0,0.2199999999999999,1.3204634104303379,131287.09600000002,99004.588,0.0020222567162091936,1.3360286143880922,3132.98
0.0,0.2399999999999999,1.3148076158608628,130583.464,98605.018,0.00274818256605014,1.3337547521295368,3409.7580000000003
0.0,0.2599999999999999,1.312583418078784,130086.956,98410.97399999999,0.0027579838654277853,1.3314195325168197,3700.9440000000004
0.0,0.2799999999999999,1.3039692332892998,128900.09800000003,97809.40599999999,0.0037448854251172867,1.328790389784952,3976.1879999999996
0.0,0.3,1.303684236157822,128978.88199999998,98211.166,0.0026371318859947424,1.3267138500789386,4279.33
0.0,0.32,1.3023970976528,129149.354,98406.53,0.0031563156128015116,1.3244806965617562,4591.2480000000005
0.0,0.34,1.2957048121841015,128443.226,98205.53399999999,0.003446953837686196,1.3217941591679578,4888.146
0.0,0.36,1.291891725827651,127527.058,97810.32200000001,0.0031989161712264154,1.319467699152702,5166.951999999999
0.0,0.38,1.2930964104812204,128133.08,98407.29800000002,0.002867948187795523,1.316961215544635,5499.521999999999
0.0,0.4000000000000001,1.2842459329223141,126467.704,97416.04199999999,0.003504493873747736,1.3142313288147998,5757.746000000001
0.0,0.4200000000000001,1.2868950921427769,127902.97600000002,98805.008,0.0027294468275401496,1.3117370750648445,6156.910000000001
0.0,0.4400000000000001,1.2814609883658765,126472.88999999998,97813.48400000001,0.0031625093127817146,1.3092817444437075,6392.224
0.0,0.4600000000000001,1.2804132405973776,126802.18999999999,98408.746,0.0024950797238796544,1.3067125782901174,6741.214000000002
0.0,0.4800000000000001,1.2694737736663597,125052.014,97412.25200000001,0.0037932510144324375,1.3040561236172052,6996.352000000001
0.0,0.5000000000000001,1.266959546095224,124368.93999999997,97016.71599999999,0.0038874656337275744,1.3013675350471234,7275.986
0.0,0.5200000000000001,1.2660191411107211,124559.776,97414.72199999998,0.003302183707318123,1.2988465156166202,7634.426000000001
0.0,0.5400000000000001,1.2563352935624252,123436.938,96811.968,0.004068511319290165,1.2964598972999453,7898.308
0.0,0.5600000000000002,1.2535327883216323,122865.83800000002,96616.59,0.003958364051878722,1.2936270538417651,8195.905999999999
0.0,0.5800000000000002,1.2579463431793567,124202.62599999997,98015.988,0.002568663655128889,1.290986505039442,8643.818
0.0,0.6000000000000002,1.2477018242977025,122013.10600000003,96419.66200000001,0.004075516325084178,1.2880799732283115,8833.185999999998
0.0,0.6200000000000002,1.2390774949418923,120953.07799999998,96022.826,0.004476694238753104,1.2856427266179438,9118.002
0.0,0.6400000000000002,1.249983040593984,123685.45399999998,98413.64,0.0022929481561366895,1.282545825937214,9665.748
0.0,0.6600000000000003,1.2378761641873364,121352.69399999999,96819.912,0.003435249393009469,1.2794993461887718,9851.562000000002
0.0,0.6800000000000003,1.2323632902881883,120483.51999999999,96419.746,0.003966895459124227,1.276956129637956,10145.12
0.0,0.7000000000000003,1.228716212306992,120017.60399999998,96220.484,0.00407227184377587,1.2740904056222886,10453.646
0.0,0.7200000000000003,1.2162694879970073,117374.29600000002,94439.468,0.004696836299186861,1.2714655086433206,10589.962
0.0,0.7400000000000003,1.224518822172841,119988.98599999999,96816.17599999999,0.0034184076541655737,1.2685046398258408,11213.060000000001
0.0,0.7600000000000003,1.2198019361550076,119165.872,96422.274,0.0034532741021439275,1.2656805158856206,11513.744
0.0,0.7800000000000004,1.2148456453431244,119302.656,97016.75000000001,0.003489244723687958,1.2623508306818496,11916.576
0.0,0.8000000000000004,1.201452510139385,115837.84599999998,94440.75600000001,0.004679588250790954,1.2591850421211876,11959.789999999999
0.0,0.8200000000000004,1.203897785338558,117261.226,95823.48000000001,0.0040246833483780905,1.2563315457793505,12466.606
0.0,0.8400000000000004,1.1986422993708157,115733.20800000001,94834.302,0.003846670827636324,1.2533725283925095,12688.439999999999
0.0,0.8600000000000004,1.2004973032942927,116735.95399999998,96032.37400000001,0.00344410073500508,1.2506368833948125,13202.518000000002
0.0,0.8800000000000004,1.1952736477866017,116113.048,95828.54400000001,0.0032524198527339562,1.2471717860928149,13549.276000000002
0.0,0.9000000000000005,1.1812034431884066,113244.35999999999,93852.374,0.0043554821274543985,1.2441280945364412,13617.972
0.0,0.9200000000000004,1.1773586381352794,112203.95800000001,93259.924,0.00434711723791183,1.2402801668632502,13899.168
0.0,0.9400000000000004,1.178626156680838,113556.898,94638.24200000001,0.00401131391113698,1.237757357445511,14459.864000000001
0.0,0.9600000000000004,1.1789693119304006,114276.83600000001,95632.13199999998,0.003252311392851445,1.2345344186267169,14988.591999999999
0.0,0.9800000000000004,1.1639444938303591,110096.15,92465.88399999999,0.004418396751055578,1.2306520380736088,14866.776000000002
0.0,1.0000000000000004,1.161412435376516,110268.50400000003,92854.31399999998,0.004303876695059942,1.2277002665424281,15292.673999999999
