False negative test rate,Tracing efficiency,ReffMean,N_infected_done,N_recovered,ReffStd,ReffTheoretical,N_traced
0.0,0.0,1.3523801052274627,134248.80400000003,98606.36200000001,0.0027785025714820205,1.3609173924310292,0.0
0.0,0.02,1.3472753664909054,133926.636,98804.236,0.0026973559134762155,1.3570269714770027,441.726
0.0,0.04,1.335602558488979,132236.17600000004,97806.71200000001,0.0045261477035811555,1.3529108760371757,878.4380000000001
0.0,0.06,1.339725959350532,133110.376,98804.74999999999,0.0025376997478913487,1.3491402037353832,1331.986
0.0,0.08,1.3243204331941718,130568.768,97411.23800000001,0.0040775579686557544,1.3447244448296882,1759.0760000000002
0.0,0.1,1.3125573345934238,128721.48799999998,96415.09599999999,0.004748799652281906,1.3410928716940056,2183.0420000000004
0.0,0.12,1.3173941753594387,130208.696,97808.92400000003,0.0038821868001215616,1.3364485202137986,2665.29
0.0,0.14,1.3149812569208243,129970.95999999999,98011.67,0.0032017970094401047,1.3325007911726765,3125.182
0.0,0.16,1.308538117798277,129310.10200000003,97808.76200000002,0.003312559846221439,1.3284564114783879,3575.359999999999
0.0,0.18,1.311062539680346,130193.36399999999,98805.92199999999,0.0022893817309748966,1.3241694556540158,4081.4020000000005
0.0,0.1999999999999999,1.3027675486337458,129258.81599999999,98606.428,0.0025101593248502093,1.3200218875286172,4536.34
0.0,0.2199999999999999,1.2938685678715849,128049.4,98007.528,0.0033611040820656236,1.315821508835823,4986.978000000001
0.0,0.2399999999999999,1.288460732674468,126820.92,97414.394,0.0031792922784466887,1.311070649359427,5428.866
0.0,0.2599999999999999,1.2818636930851488,126472.06000000001,97611.504,0.0034690239469854422,1.3066331034466743,5902.342
0.0,0.2799999999999999,1.2809679086047319,126441.972,97809.61399999999,0.002837364158400359,1.3027159051957864,6395.34
0.0,0.3,1.2806093223214243,127321.602,99004.046,0.0021153490934158383,1.298183933837924,6969.264
0.0,0.32,1.267232404597295,124534.32999999999,97217.8,0.0035599847739542717,1.2938071835096885,7318.693999999999
0.0,0.34,1.257119547789987,123626.78,97012.78400000001,0.004163867139511478,1.2892971978325474,7789.17
0.0,0.36,1.2553984383872876,123448.344,97213.08599999998,0.0030136125688042708,1.2842123440260522,8294.334
0.0,0.38,1.2433370582754892,121288.51599999999,95818.89199999999,0.0048761505565470065,1.2806832287245884,8662.0
0.0,0.4000000000000001,1.247206993968781,122850.062,97614.49600000001,0.003037870727611507,1.2752244787536429,9326.046
0.0,0.4200000000000001,1.2404062331920076,121869.09199999999,97219.666,0.0032645567968015957,1.270685590970251,9793.802000000001
0.0,0.4400000000000001,1.2362947694718214,121352.03399999999,97219.926,0.0028436063860566765,1.2656761005095543,10301.351999999999
0.0,0.4600000000000001,1.2200753539123368,117717.72000000002,94635.682,0.004354322839007727,1.2605827855945808,10514.078
0.0,0.4800000000000001,1.221196505436824,119071.508,96227.562,0.0032490646544349093,1.2560670063672723,11213.646
0.0,0.5000000000000001,1.2109199030888997,117801.116,95626.356,0.004065845476607248,1.2507578426089219,11649.478000000001
0.0,0.5200000000000001,1.202984368463131,115532.13599999998,94256.364,0.00423371679807207,1.2462332713736415,11989.412
0.0,0.5400000000000001,1.1990900058034786,115657.13799999996,94838.894,0.0036870284220603578,1.2416519872325316,12590.998
0.0,0.5600000000000002,1.1952143757875866,115911.45800000001,95431.98199999999,0.004014623074001845,1.2358466819295202,13184.680000000002
0.0,0.5800000000000002,1.1850986349891284,114377.982,94630.25200000001,0.00432102018596304,1.2305479403485537,13582.225999999999
0.0,0.6000000000000002,1.1684031889594677,110643.65,92072.93799999998,0.005419170828137388,1.225619455706751,13752.802
0.0,0.6200000000000002,1.1677665188395963,111670.764,93440.994,0.004745433065681947,1.2207270595184139,14491.354000000001
0.0,0.6400000000000002,1.164036190955878,110944.52800000002,93264.38599999998,0.004339953054796719,1.2154985472945674,15003.958000000002
