
False negative test rate,Tracing efficiency,N_infected_done,N_recovered,ReffMean,ReffStd,ReffTheoretical,N_traced
0.0,0.0,13453.514,9903.886,1.35202742123293,0.003864420204522717,1.3607683027992916,0.0
0.02,0.0,13512.664,9884.574,1.3587521917492498,0.004426735144124598,1.3613513933229298,0.0
0.04,0.0,13463.126,9865.276,1.3549525095986306,0.004557832441679001,1.3629030275918064,0.0
0.06,0.0,13422.624,9867.4,1.3526927491456398,0.003822049205160773,1.3660986746628248,0.0
0.08,0.0,13620.086,9961.696,1.3649350787194727,0.002961957772235162,1.3656117127168579,0.0
0.1,0.0,13438.14,9847.352,1.3549231393307906,0.0043687732026352405,1.3667469307653097,0.0
0.12000000000000001,0.0,13428.948,9809.06,1.3568463083322422,0.004634652869533194,1.3647776980798358,0.0
0.14,0.0,13542.816,9885.16,1.3625114680548707,0.003964512928725591,1.3691543930992653,0.0
0.16,0.0,13545.06,9904.678,1.3615990532623368,0.0036903833441128795,1.3694852252156746,0.0
0.18,0.0,13621.288,9942.806,1.3665066442416598,0.0033470434611119998,1.3690849762921973,0.0
0.19999999999999998,0.0,13580.674,9904.036,1.3649930917055613,0.0036431622550661697,1.370363891261002,0.0
0.21999999999999997,0.0,13619.298,9903.04,1.3681085057836295,0.004067053446736983,1.3737157585662265,0.0
0.23999999999999996,0.0,13546.666,9864.052,1.363144301346033,0.0045952870798569205,1.3721716502842307,0.0
0.25999999999999995,0.0,13536.914,9846.384,1.3648301620947032,0.004380435723459553,1.373518822765646,0.0
0.27999999999999997,0.0,13506.248,9826.874,1.3623837998570125,0.004856039138262661,1.375906065988266,0.0
0.3,0.0,13621.386,9903.654,1.368654812780587,0.003930462902190428,1.3757571801762118,0.0
0.32,0.0,13661.146,9884.162,1.3736847543824293,0.004360746246273712,1.3770592307081577,0.0
0.34,0.0,13715.05,9923.188,1.3769746513027943,0.0036328805758467737,1.3781459983146394,0.0
0.36000000000000004,0.0,13715.16,9923.968,1.3775762479084657,0.003320989214782165,1.3805803752582555,0.0
0.38000000000000006,0.0,13669.468,9905.46,1.3742128986981266,0.003656998739128815,1.3803747719730488,0.0
0.4000000000000001,0.0,13701.182,9886.982,1.3786906098338618,0.003913648625755912,1.3819219522661537,0.0
0.4200000000000001,0.0,13762.844,9941.61,1.3798659850691632,0.003525149052728404,1.3815411815517904,0.0
0.4400000000000001,0.0,13847.52,9961.332,1.387125368428808,0.003332422935921634,1.383009728088173,0.0
0.46000000000000013,0.0,13709.556,9903.91,1.3774263997718865,0.004034226682314112,1.386033690134235,0.0
0.48000000000000015,0.0,13760.87,9941.73,1.3798193478621628,0.003579553569245318,1.3890397645566486,0.0
0.5000000000000001,0.0,13676.032,9846.882,1.3787953173997078,0.00444782723797654,1.387881403118039,0.0
0.5200000000000001,0.0,13814.474,9961.372,1.3841286900284897,0.0029871006398689416,1.3880830051947926,0.0
0.5400000000000001,0.0,13776.246,9904.988,1.3844923826362923,0.0038177263430530586,1.3897488608222757,0.0
0.5600000000000002,0.0,13804.738,9905.342,1.3872992283353207,0.0038289090898103394,1.3932779152164074,0.0
0.5800000000000002,0.0,13799.814,9903.73,1.3864951172218438,0.003987533498161523,1.3916891892545729,0.0
0.6000000000000002,0.0,13745.562,9864.808,1.3838700712890808,0.004446124021868248,1.3941967627512954,0.0
0.6200000000000002,0.0,13879.268,9923.496,1.3933565777157082,0.0036624421319951493,1.394422216719319,0.0
0.6400000000000002,0.0,13821.074,9884.98,1.3905441086067474,0.004021489676815731,1.3950009440329016,0.0
0.6600000000000003,0.0,13921.768,10000.0,1.3921767999999999,0.002369072902287455,1.3993017471998077,0.0
0.6800000000000003,0.0,13948.088,9961.658,1.3977178681529776,0.0029770109045670835,1.3975667218134973,0.0
0.7000000000000003,0.0,13915.75,9961.564,1.3943860815703755,0.0030545075026722126,1.3976150500284819,0.0
0.7200000000000003,0.0,13857.648,9903.62,1.3925825529943991,0.0038859226783394102,1.3989049922400196,0.0
0.7400000000000003,0.0,13919.726,9942.524,1.3963327052362793,0.0033716502802216934,1.402242924085177,0.0
0.7600000000000003,0.0,13829.352,9868.604,1.3932302402756813,0.004014800246020245,1.4028601559983613,0.0
0.7800000000000004,0.0,13924.684,9924.632,1.3980891410559961,0.0036315132885708173,1.400977721449321,0.0
0.8000000000000004,0.0,13912.488,9924.51,1.3973602380205945,0.003476121473682716,1.4041916313270248,0.0
0.8200000000000004,0.0,13864.58,9885.182,1.3944527706850358,0.00429778406922029,1.40337087299741,0.0
0.8400000000000004,0.0,13867.17,9885.446,1.3945225218236545,0.004279326424909991,1.4058762145543353,0.0
0.8600000000000004,0.0,13982.882,9961.042,1.4006837191426462,0.003316855191921371,1.404912313737551,0.0
0.8800000000000004,0.0,13968.572,9941.086,1.3994430678435892,0.004164357679931173,1.4071425284849948,0.0
0.9000000000000005,0.0,13991.786,9961.476,1.401772401536147,0.0032291988825464625,1.4091190513905696,0.0
0.9200000000000005,0.0,13927.994,9884.39,1.4008438950753712,0.004289554439575494,1.4078799192976186,0.0
0.9400000000000005,0.0,14002.38,9923.818,1.405816217864719,0.0036782841514337466,1.4111695367398585,0.0
0.9600000000000005,0.0,14132.806,9980.682,1.41464588973607,0.002812642625136259,1.4106701354858706,0.0
0.9800000000000005,0.0,14055.766,9980.314,1.4062913146496814,0.0031199848745559473,1.4114382414948543,0.0
1.0000000000000004,0.0,13988.416,9942.61,1.4030797135509359,0.003402985615598615,1.4146636447968193,0.0
