False negative test rate,Tracing efficiency,ReffMean,N_infected_done,N_recovered,ReffStd,ReffTheoretical,N_traced
0.0,0.0,1.355278240185532,134962.35599999997,99203.014,0.0021368987162057236,1.3608574305077856,0.0
0.0,0.02,1.3546760062825436,134891.804,99203.112,0.002060884378290877,1.359937162412236,175.804
0.0,0.04,1.3473340928104622,133605.44399999996,98406.83,0.0029450388346132024,1.3586438136850734,347.914
0.0,0.06,1.3408210291700258,132736.88600000003,98007.17400000001,0.003936688575547462,1.3573290100510977,522.2700000000001
0.0,0.08,1.3432518015874277,132935.51199999996,98209.504,0.002769368144792468,1.3564757635945053,697.0419999999999
0.0,0.1,1.3450691273985997,133408.526,98607.6,0.0024791524274366096,1.3553121784815965,876.2540000000001
0.0,0.12,1.3437903139008989,133682.608,99004.36799999999,0.0020566969551344947,1.3538419052158008,1059.758
0.0,0.14,1.3414311849350962,133010.008,98609.202,0.0023371820572437294,1.3530474362522942,1234.56
0.0,0.16,1.3344472254398558,132274.27199999997,98206.354,0.0036613084540444403,1.351556260429015,1410.378
0.0,0.18,1.3359896121656167,132596.98200000002,98605.674,0.002464046346689036,1.3503591343699353,1596.3780000000002
0.0,0.1999999999999999,1.3384010561739204,133420.66999999998,99402.41799999999,0.001727118712091429,1.3491887140912329,1791.73
0.0,0.2199999999999999,1.3345870535097348,132525.754,98807.88399999999,0.0023266576433418084,1.348031765358547,1957.884
0.0,0.2399999999999999,1.3290521663853032,131697.782,98407.104,0.002862796089583488,1.3466715402956102,2138.942
0.0,0.2599999999999999,1.3293797175983535,131943.948,98607.544,0.002752288709994856,1.3458800844652454,2322.196
0.0,0.2799999999999999,1.3249908978507545,131561.39800000002,98606.10800000001,0.002807100669553151,1.3443719023268783,2510.906
0.0,0.3,1.3185454162343118,130315.204,97808.416,0.003896431244120439,1.3431879672694567,2669.1659999999997
0.0,0.32,1.3190804238560632,130478.102,98008.832,0.0033312811009553757,1.341998047090744,2859.6020000000003
0.0,0.34,1.3162738006359815,130060.01599999997,97810.65,0.0037923820225053704,1.3407080478824815,3039.326
0.0,0.36,1.320749865370489,130949.896,98608.448,0.0024282009641492745,1.3395574078092416,3249.6440000000002
0.0,0.38,1.3111131112087009,129690.76200000002,97808.98000000001,0.0035555858148956826,1.3383065356932207,3412.822
0.0,0.4000000000000001,1.3115379212269402,130187.624,98404.832,0.0033626234141734793,1.336888930809994,3627.3540000000003
0.0,0.4200000000000001,1.318752086024205,131420.66,99402.682,0.0014564126785961988,1.3360048888899771,3847.852
0.0,0.4400000000000001,1.300299522378578,127763.08200000001,96813.604,0.004273870813492206,1.3343847961671913,3938.9620000000004
0.0,0.4600000000000001,1.307925725114436,129144.73799999998,98013.17199999999,0.00264743400961671,1.3333084449023251,4175.624000000001
0.0,0.4800000000000001,1.3026686574115591,128542.576,97610.14800000002,0.0037534040436271758,1.3320047818100975,4348.938
0.0,0.5000000000000001,1.2946978714743564,127179.74799999999,96814.852,0.004769476230743785,1.330361586296796,4506.6900000000005
0.0,0.5200000000000001,1.2986970574078258,128074.95599999998,97612.85800000001,0.0035362487137627465,1.3288536157083046,4741.608
0.0,0.5400000000000001,1.3055735039816398,130051.97,99202.812,0.0021272359088369192,1.3277661003824117,5011.224
0.0,0.5600000000000002,1.3020970601987087,129411.08799999996,99005.63399999999,0.001751878823408315,1.3267864584559832,5203.951999999999
0.0,0.5800000000000002,1.293291284000572,127690.11000000002,97811.278,0.00334793111678777,1.3253283835674148,5333.0419999999995
0.0,0.6000000000000002,1.289707024366524,126895.442,97213.62399999998,0.0035010817708536345,1.323870857795631,5498.652
0.0,0.6200000000000002,1.2951473167746768,128508.96200000001,98609.986,0.0023462289378337734,1.322907409816684,5770.222000000001
0.0,0.6400000000000002,1.2900091781508707,127907.64199999999,98406.492,0.0027877773209001562,1.3214818774553667,5969.104000000001
0.0,0.6600000000000003,1.2829798382937074,126458.286,97412.868,0.004011968964684713,1.3200307824816782,6097.672
0.0,0.6800000000000003,1.280900556401752,126024.63199999998,97213.56999999999,0.004011451703349241,1.3184047329763882,6282.42
0.0,0.7000000000000003,1.2769318516549228,125913.874,97411.308,0.00406403129536481,1.317849436350684,6494.028
0.0,0.7200000000000003,1.2881671360726945,128442.90600000003,99402.21599999999,0.0016413976822870079,1.3160602624030204,6841.109999999999
0.0,0.7400000000000003,1.271855144919407,125093.07599999997,97012.08600000001,0.004349211343614837,1.3140703795326811,6883.817999999999
0.0,0.7600000000000003,1.277910177537403,127014.67600000002,98603.7,0.0030472207632023275,1.3132642619437647,7195.366
0.0,0.7800000000000004,1.2703347377932785,124959.75399999999,97216.574,0.0035961467632486714,1.3114496333111714,7304.317999999999
0.0,0.8000000000000004,1.2716681633086089,125911.49800000002,98208.26199999999,0.0030738184598452472,1.3106200398294594,7583.722
0.0,0.8200000000000004,1.27191177363116,125824.68199999999,98212.80799999999,0.0026596421735059915,1.3085924661063382,7799.416
0.0,0.8400000000000004,1.2645167349176336,124039.81399999998,97020.094,0.003261939579779502,1.3073695410150414,7911.947999999999
0.0,0.8600000000000004,1.2620335285836153,123991.802,97014.07800000001,0.0039577187408403255,1.306153721259951,8120.344
0.0,0.8800000000000004,1.2626457421840909,124642.56600000002,97809.37000000001,0.0029864538119491577,1.3045047778411951,8407.086
0.0,0.9000000000000005,1.2591734287346954,123736.22200000002,97216.73999999999,0.003156795955975425,1.3029277041019103,8560.334
0.0,0.9200000000000004,1.2536403775557083,122916.98999999999,96817.888,0.0036507530879703737,1.3014225019504082,8740.592
0.0,0.9400000000000004,1.2498537850495501,122499.526,96615.228,0.004034229564717065,1.2996882726331986,8926.264
0.0,0.9600000000000004,1.2555220690284303,123921.82200000001,97811.19,0.0030763664391014935,1.2983315970094371,9261.444
0.0,0.9800000000000004,1.2488999755723935,122390.004,96821.23399999998,0.003287021830395963,1.2965716809074046,9382.357999999998
0.0,1.0000000000000004,1.2488265956825397,122882.352,97415.294,0.0032995018610101528,1.2952626075377451,9666.168
