1.3608994999999997	1.2939969999999998	1.2252314999999998	1.1558120000000003	1.0875214999999998	1.0111076012123248	0.9552557446973727	0.8858181289875613	0.848314077845102	0.8193308146211483	0.7866467320395214
1.4243195000000002	1.369251	1.3129365000000002	1.2562250000000001	1.1986474999999999	1.1404415	1.085848	1.0219960714285716	0.9649066009841971	0.9101153776305907	0.8958592217390606
1.4895020000000003	1.4439955000000002	1.3993845	1.351991	1.3056120000000002	1.2631560000000004	1.2154844999999999	1.1690209999999999	1.1191105	1.0740144999999999	1.026879
1.5513045	1.5175049999999999	1.483706	1.4492725	1.409738	1.3758885	1.3401410000000002	1.305418	1.2671894999999997	1.2298805	1.19266
1.6163285000000003	1.590116	1.5644375000000001	1.5367180000000003	1.5107879999999998	1.4870885	1.4584645000000003	1.4332120000000002	1.4039359999999996	1.376734	1.3479855
1.6823999999999997	1.6611810000000002	1.6430704999999999	1.6253689999999998	1.6074829999999998	1.590297	1.5694255000000001	1.550825	1.5339335000000003	1.5102179999999998	1.49071
1.7453515000000002	1.7335144999999998	1.719885	1.7067645	1.6980709999999999	1.685597	1.6695105000000001	1.6596695	1.648253	1.6338129999999997	1.621709
1.8090935	1.8042749999999999	1.7945114999999996	1.7871905	1.7820239999999998	1.7737295000000004	1.771173	1.7595200000000002	1.7551659999999998	1.745228	1.736934
1.8733040000000003	1.8689989999999999	1.8693705000000003	1.8631164999999998	1.859937	1.8559289999999997	1.8513889999999997	1.8495029999999997	1.8480269999999999	1.8421345	1.841288
1.9364924999999995	1.934558	1.9339655	1.9354609999999999	1.931714	1.932922	1.9296975000000003	1.9290494999999999	1.9294439999999997	1.930723	1.9293490000000002
2.0007414999999997	1.9992435	1.9997194999999997	2.0011789999999996	1.9978449999999999	2.0001050000000005	1.9996809999999998	2.0001195	1.9985705	1.9987924999999997	1.9990494999999997
