1.3609882	1.3080858000000004	1.2569708	1.2019672	1.1451478000000004	1.0868111999999999	1.0230683153655278	0.965924335236546	0.9275681390645919	0.8831885694690229	0.8464742094593343
1.3848104000000006	1.3408782	1.2977272	1.2535918000000004	1.206519	1.1592604000000002	1.1111210000000002	1.0638104	1.0018476095112532	0.961872008475854	0.923579946487648
1.4082010000000005	1.3731904000000001	1.3370824000000001	1.3020054	1.264655	1.227338	1.1878758000000005	1.1491391999999998	1.1097412000000002	1.0693524000000003	1.0254777991695792
1.4323374000000004	1.4040458000000002	1.3762389999999998	1.347267	1.3187187999999999	1.2886905999999998	1.2593777999999998	1.2281816	1.1986720000000002	1.1670641999999998	1.13514
1.4566326000000003	1.4329518	1.4139125999999993	1.3909936000000003	1.3687704	1.3465468000000003	1.3232148	1.3010938000000003	1.2774774	1.2540162	1.2310476000000004
1.4797709999999997	1.4639658	1.4488420000000004	1.4331227999999996	1.4155405999999997	1.3999486	1.3830712	1.3665556	1.3510617999999994	1.3332138000000004	1.3170064000000001
1.5036713999999998	1.4924264000000005	1.4826214000000002	1.4704473999999998	1.4588879999999995	1.4472405999999995	1.4377615999999998	1.4262000000000001	1.4145442000000004	1.4017904000000003	1.3911789999999997
1.5270934000000003	1.5216330000000002	1.5135387999999994	1.5062630000000001	1.5001840000000002	1.4926066000000002	1.4841528000000004	1.4790274	1.4703983999999997	1.4637977999999996	1.4587314000000005
1.5524573999999998	1.5474950000000007	1.5449187999999998	1.5405444000000001	1.5362007999999998	1.5325648	1.5284964000000003	1.5256868000000001	1.5215636000000003	1.5181874	1.5134870000000002
1.5753118000000002	1.5744846000000003	1.5722052	1.5716272	1.5699279999999993	1.5689942	1.565395	1.5652802000000003	1.5639176000000004	1.5615327999999995	1.5605544
1.5994112	1.5990866000000001	1.598478	1.5991586	1.5988564000000003	1.5996818000000004	1.6000021999999998	1.5988629999999997	1.5991096000000002	1.6002957999999998	1.5993326000000003
