NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7.475188866536803	7.447631628870042	7.4417574007137395	7.448104275444694	7.4206838239838975	7.425804486929368	7.42081761072704	7.4223940611060515	7.422543376781655	7.403766545392944	NaN
7.417505500434781	7.414742226776226	7.415846707652661	7.425590816616252	7.401655953517985	7.420920635961677	7.416908603051901	7.406608006599836	7.377596226684089	7.393559089702399	NaN
7.366189021627961	7.379245655427678	7.395083884109942	7.387117797436136	7.397446885692018	7.392780960851956	7.398946504500796	7.39860990316847	7.392283030676167	7.4031400634137805	NaN
7.319067787806409	7.339088903858995	7.361011537247889	7.367234828153057	7.3874201545452385	7.390305029644594	7.399078240689233	7.411683359648211	7.38544527522188	7.424743822403883	NaN
7.265003264376767	7.309087025832981	7.326580708020148	7.351159410467232	7.361676410061742	7.365353303201763	7.386385686517376	7.3802434831976305	7.403522633732308	7.398909595361946	NaN
7.211033642153989	7.258396671717347	7.2899836865081475	7.322139287064062	7.333665342406404	7.362150485071094	7.3904603201943075	7.379687998619917	7.411800297763372	7.412773230088998	NaN
7.154217039949022	7.21342480972031	7.255934612309716	7.301043683465744	7.318588679127133	7.346379635059453	7.374929427574608	7.394287515605351	7.3987991581450325	7.39092277088649	NaN
7.009534187731541	7.1576200741705325	7.22297317777247	7.277988139107611	7.3152464278589795	7.334534933511519	7.356834559413674	7.378158459855165	7.394128016255433	7.394316295495793	NaN
6.928026433724624	7.108949115633322	7.180292361831342	7.246448985365741	7.286491919335316	7.320100484258389	7.350428580615923	7.35153836355928	7.391400696162369	7.3751937052102585	NaN
6.802551123756884	6.969916922599269	7.146631338485891	7.2136033406962365	7.267191790841025	7.314035793715806	7.3510246966338695	7.3526353614806785	7.394706515557605	7.393375417436412	NaN
