
1.0000000000000004,0.12000000000000001,200055.0599999999,100000.0,2.0005506,0.0006841097542926603,2.0,0.0
0.0,0.14,156066.71999999997,100000.0,1.5606671999999995,0.0006393051100010603,1.5608075055862147,7571.02
0.02,0.14,156883.31999999998,100000.0,1.5688332000000005,0.0005759830949900228,1.571583042417421,7413.52
0.04,0.14,157955.01999999996,100000.0,1.5795502000000001,0.0007467732213206583,1.5815731465487615,7270.94
0.06,0.14,158950.86000000002,100000.0,1.5895085999999994,0.0006463830298085581,1.5921013533928159,7105.46
0.08,0.14,159754.79999999996,100000.0,1.597548,0.0006930193624529499,1.6021906840895412,6984.4
0.1,0.14,160931.67999999996,100000.0,1.6093167999999993,0.0007472217079397034,1.6120088507342927,6809.68
0.12000000000000001,0.14,161744.96,100000.0,1.6174496000000003,0.0006303986403176043,1.622710969807554,6661.54
0.14,0.14,162901.7799999999,100000.0,1.6290177999999997,0.0007484506603780967,1.6321770402421965,6510.62
0.16,0.14,163816.8,100000.0,1.6381679999999996,0.0008091606132030792,1.6422083482558598,6356.34
0.18,0.14,164672.44,100000.0,1.6467243999999999,0.0007259450229366774,1.6516511302686792,6212.18
0.19999999999999998,0.14,165810.4,100000.0,1.6581040000000005,0.0007967758499741585,1.6613643140238792,6057.84
0.21999999999999997,0.14,166695.48,100000.0,1.6669548000000003,0.0008016259110236445,1.6715060579353538,5890.18
0.23999999999999996,0.14,167582.8399999999,100000.0,1.6758284000000003,0.0006800272719621215,1.680785708833293,5740.56
