
False negative test rate,Tracing efficiency,N_infected_done,N_recovered,ReffMean,ReffStd,ReffTheoretical,N_traced
0.0,0.0,136097.56,100000.0,1.3609755999999995,0.0005288565377784609,1.3605308433749075,0.0
0.0,0.02,135637.73999999993,100000.0,1.3563774000000004,0.0006184533579166377,1.3572639827651845,447.8
0.0,0.04,135099.22,100000.0,1.3509921999999996,0.0006886599996384589,1.3531054044575934,899.32
0.0,0.06,134729.96,100000.0,1.3472995999999997,0.0006126539763144271,1.3494524673698924,1350.24
0.0,0.08,134112.48,100000.0,1.3411248000000002,0.0006990200861322432,1.3446479529463793,1800.0
0.0,0.1,133668.98,100000.0,1.3366898,0.0006717535681531804,1.34113452679327,2269.72
0.0,0.12000000000000001,133230.18000000002,100000.0,1.3323018,0.0006225373156588715,1.3369925745703424,2724.88
0.0,0.14,132734.82,100000.0,1.3273482000000003,0.0005715381102153824,1.3319185807678409,3197.08
0.0,0.16,132168.5,100000.0,1.3216850000000004,0.0007297072518958456,1.3286094780971935,3666.26
0.0,0.18,131695.08000000005,100000.0,1.3169508,0.0006097022250781996,1.3242653088844822,4134.4
0.0,0.19999999999999998,131211.59999999998,100000.0,1.312116,0.0006489141322397032,1.319305579630748,4628.28
0.0,0.21999999999999997,130611.59999999999,100000.0,1.3061159999999996,0.0007335783696986946,1.3159077601271865,5091.52
0.0,0.23999999999999996,130110.63999999994,100000.0,1.3011064000000006,0.0006409334239041908,1.3112889609763854,5586.68
0.0,0.25999999999999995,129550.42,100000.0,1.2955042000000003,0.0007013588612435846,1.3075944323506992,6047.46
0.0,0.27999999999999997,129078.68000000004,100000.0,1.2907868,0.0005390218230408541,1.303069461368235,6544.04
0.0,0.3,128482.62,100000.0,1.2848261999999997,0.0006007643356082094,1.2985158717676013,7016.5
0.0,0.32,127986.33999999995,100000.0,1.2798634,0.0006164543520515234,1.2942546038621003,7543.18
0.0,0.34,127532.58000000002,100000.0,1.2753258000000003,0.0005986348476461481,1.2895980710905475,7995.76
0.0,0.36000000000000004,126992.69999999998,100000.0,1.2699269999999998,0.000666227469274818,1.285089058635074,8546.48
0.0,0.38000000000000006,126506.77999999996,100000.0,1.2650678,0.0005882621441195091,1.2804160185355589,9037.22
0.0,0.4000000000000001,125762.11999999998,100000.0,1.2576212,0.0005834208506555059,1.2760821384266572,9564.44
0.0,0.4200000000000001,125363.95999999999,100000.0,1.2536395999999999,0.0006744643201709589,1.2712609876182168,10076.92
0.0,0.4400000000000001,124798.80000000002,100000.0,1.247988,0.0006517311327439816,1.2659447196152058,10582.1
0.0,0.46000000000000013,124231.44,100000.0,1.2423143999999997,0.0007234927279157273,1.2627056112610089,11109.5
0.0,0.48000000000000015,123597.73999999999,100000.0,1.2359774000000003,0.0007666823203962413,1.2574344033067983,11612.98
0.0,0.5000000000000001,123083.68000000002,100000.0,1.2308368,0.000678077440643916,1.2519820363142928,12205.92
0.0,0.5200000000000001,122441.06,100000.0,1.2244105999999997,0.0006751952346528805,1.2473703998478751,12729.86
0.0,0.5400000000000001,122036.29999999999,100000.0,1.220363,0.0005593778066854686,1.2422078500685205,13269.64
0.0,0.5600000000000002,121290.63999999998,100000.0,1.2129064,0.0007240061878188609,1.236637461766583,13799.74
0.0,0.5800000000000002,120828.64000000004,100000.0,1.2082864000000002,0.0006213575499645603,1.232190727729523,14347.4
0.0,0.6000000000000002,120157.56000000001,100000.0,1.2015756,0.0005217370641248628,1.2265952703760312,14955.18
0.0,0.6200000000000002,119479.48000000003,100000.0,1.1947947999999997,0.0006699487790350921,1.2205881580389648,15506.96
0.0,0.6400000000000002,118967.35999999997,100000.0,1.1896736000000003,0.000553969185026734,1.2167907907383921,16082.58
0.0,0.6600000000000003,118236.96,100000.0,1.1823696000000004,0.0006167611226795837,1.2109847122067665,16692.04
0.0,0.6800000000000003,117571.52,100000.0,1.1757152000000002,0.0006377884775070937,1.204982914740699,17260.22
0.0,0.7000000000000003,116955.93999999997,100000.0,1.1695594,0.0004462292272647597,1.2004897505853565,17844.58
0.0,0.7200000000000003,116518.45999999996,100000.0,1.1651846000000001,0.0005707019816302853,1.1946508088597418,18454.52
0.0,0.7400000000000003,115828.44000000003,100000.0,1.1582843999999997,0.0005464706172432377,1.1889485002931552,19052.9
0.0,0.7600000000000003,115178.04000000002,100000.0,1.1517804,0.0006325643282605743,1.1827441232997569,19649.96
0.0,0.7800000000000004,114403.52000000002,100000.0,1.1440351999999998,0.0006068328109192541,1.1766002802850464,20274.64
0.0,0.8000000000000004,113691.12000000002,100000.0,1.1369112000000003,0.0005419910112968031,1.1713044481208015,20896.0
0.0,0.8200000000000004,113097.22,100000.0,1.1309722,0.0007290528543869765,1.1667517915595218,21557.32
0.0,0.8400000000000004,112320.63999999998,100000.0,1.1232064,0.000791587387881503,1.159215247348976,22228.46
0.0,0.8600000000000004,111679.79999999999,100000.0,1.1167980000000002,0.0006529356001622077,1.153614970550043,22861.14
0.0,0.8800000000000004,111114.20000000003,100000.0,1.111142,0.0005215792345935415,1.1466173838044558,23543.94
0.0,0.9000000000000005,110256.59999999999,100000.0,1.102566,0.0006263349824208153,1.1408889396130901,24201.26
0.0,0.9200000000000005,109574.97999999997,100000.0,1.0957497999999999,0.0005652281814832438,1.1343151986134932,24904.28
0.0,0.9400000000000005,108690.42,100000.0,1.0869042,0.0006211516683564791,1.1269904087878426,25626.94
0.0,0.9600000000000005,107986.7,100000.0,1.079867,0.0006494806873689972,1.1202607134108529,26343.7
0.0,0.9800000000000005,107258.62000000002,100000.0,1.0725862000000002,0.0005591313153053617,1.111962376543046,27076.2
0.0,1.0000000000000004,106406.77999999996,100000.0,1.0640678,0.0005035473582899789,1.1066536060402528,27813.86
